"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"72","RT @Socialism4Jobs: .@foreignoffice @PHammondMP please use your influence &amp; pressure #Turkey &amp; #USA &amp; help get justice for #SerenaShim than…",FALSE,0,NA,2015-10-12 22:08:16,FALSE,NA,"653693694915162112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kyriah124",1,TRUE,FALSE,NA,NA
"73","Ad #sales Account Executive: Comcast, Wyomissing, PA. http://t.co/7iaoczXYYA #MBA #jobs #USA",FALSE,0,NA,2015-10-12 22:08:13,FALSE,NA,"653693683926065152",NA,"<a href=""http://www.mba-exchange.com"" rel=""nofollow"">Mba Jobs in Mid-Atlantic</a>","MBA_Jobs_USA_2",0,FALSE,FALSE,NA,NA
"74","RT @BhattNaturally1: @TheBoodge66 @popstherock33 @marylene58 @stevej132 @ThePatriot143 @redlinepatriot @MikeWalters19 More CAIR #tcot #USA …",FALSE,0,NA,2015-10-12 22:08:12,FALSE,NA,"653693675818475520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RandallKraft",20,TRUE,FALSE,NA,NA
"75","RT @OraliaSotoRoman: #Autumn #Arboretum #Dallas #usa http://t.co/EqpXogBpx9",FALSE,0,NA,2015-10-12 22:08:10,FALSE,NA,"653693668675710977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TSbarcelona61",3,TRUE,FALSE,NA,NA
"76","The entire city of new york is eating sweet corn on the cob. Weird day but I love how we honor Columbus. #Italy <ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B9> #USA <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> #NYC #streetfair",FALSE,0,NA,2015-10-12 22:08:02,FALSE,NA,"653693636216012802",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NickyDelta",0,FALSE,FALSE,NA,NA
"77","RT @FunFactsNews: Trump Get Ready My Friend... #DonaldTrump #trump #elchapo #MexicanVines #usa #justdoit #doitforthevine #funny http://t.co…",FALSE,0,NA,2015-10-12 22:08:01,FALSE,NA,"653693630062952448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter for Google TV</a>","SierraDivine_84",11,TRUE,FALSE,NA,NA
"78","RT @BhattNaturally1: @TheBoodge66 @popstherock33 @marylene58 @stevej132 @ThePatriot143 @redlinepatriot @MikeWalters19  #USA Cair 2 - whoa h…",FALSE,0,NA,2015-10-12 22:07:58,FALSE,NA,"653693621036695553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RandallKraft",18,TRUE,FALSE,NA,NA
"79","#USA HOT DEALS : http://t.co/RyES1kMJSg Kenneth Cole New York Unisex KC7096 Round Metal Frame Sunglasses http://t.co/3a2y3cMnWM",FALSE,0,NA,2015-10-12 22:07:56,FALSE,NA,"653693611633192960",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VounceOffer",0,FALSE,FALSE,NA,NA
"80","#USA HOT DEALS : http://t.co/SMEUpMMH26 PUMA Cat Leap Stetch Fit http://t.co/7ThLVfeyLc",FALSE,0,NA,2015-10-12 22:07:56,FALSE,NA,"653693609133383680",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VounceOffer",0,FALSE,FALSE,NA,NA
"81","#USA HOT DEALS : http://t.co/J3klac1SIl Caterpillar CAT - Brent Jr. Backpack CAT - Style 82931 http://t.co/8DhmH1a57i",FALSE,0,NA,2015-10-12 22:07:55,FALSE,NA,"653693606964895744",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VounceOffer",0,FALSE,FALSE,NA,NA
