"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"17","RT @SoniaPetruse: Skunky says #VOTE <U+2764><ed><U+00A0><U+00BD><ed><U+00B0><U+00BE><U+2705> @nsdemocracy #votenov3rd #philly #BrailleStreetArt @ First Presbyterian Church… https://t.co/BaV9n7…",FALSE,0,NA,2015-11-04 00:23:01,FALSE,NA,"661700137400561665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skunkadelphia",2,TRUE,FALSE,NA,NA
"18","regrann from @shoutmeow1  -  PLEASE TEXT ME AT #2672887617 
TO SCHEDULE 
#TODAY #NOVEMBER #2015
#VOTE… https://t.co/jbTHDMkBt2",FALSE,0,NA,2015-11-04 00:22:38,FALSE,NA,"661700044182147072",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thenailandsexxy",0,FALSE,FALSE,"-75.22159655","39.92091705"
"19","regrann from @shoutmeow1  -  PLEASE TEXT ME AT #2672887617 
TO SCHEDULE 
#TODAY #NOVEMBER #2015
#VOTE… https://t.co/c2Jbfrt2XJ",FALSE,0,NA,2015-11-04 00:22:01,FALSE,NA,"661699887034179584",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thenailandsexxy",0,FALSE,FALSE,"-75.22159655","39.92091705"
"20","regrann from @shoutmeow1  -  PLEASE TEXT ME AT #2672887617 
TO SCHEDULE 
#TODAY #NOVEMBER #2015
#VOTE… https://t.co/QXf29fmMid",FALSE,0,NA,2015-11-04 00:21:38,FALSE,NA,"661699789596282880",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thenailandsexxy",0,FALSE,FALSE,"-75.22159655","39.92091705"
"21","regrann from @shoutmeow1  -  PLEASE TEXT ME AT #2672887617 
TO SCHEDULE 
#TODAY #NOVEMBER #2015
#VOTE… https://t.co/J63XHCzaij",FALSE,0,NA,2015-11-04 00:20:43,FALSE,NA,"661699558808944640",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thenailandsexxy",0,FALSE,FALSE,"-75.22159655","39.92091705"
"22","I voted!  He votado hoy! #96 #philly #philadelphia #vote #civicduty <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+FE0F> @ Francisville Playground https://t.co/kU5WGggiyV",FALSE,0,NA,2015-11-04 00:17:04,FALSE,NA,"661698640533131264",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MyDButterfly",0,FALSE,FALSE,"-75.1671885","39.96849947"
"23","regrann from @shoutmeow1  -  PLEASE TEXT ME AT #2672887617 
TO SCHEDULE 
#TODAY #NOVEMBER #2015
#VOTE… https://t.co/0DdXFnWHKU",FALSE,0,NA,2015-11-04 00:14:41,FALSE,NA,"661698040537960449",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thenailandsexxy",0,FALSE,FALSE,"-75.22159655","39.92091705"
"24","#vote because it's #sexy . Only a few hours before #polls close! #localelectionsmattermost #selfie @… https://t.co/Y1ZGFLxmIb",FALSE,0,NA,2015-11-04 00:14:19,FALSE,NA,"661697950435921921",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","shannmannmann",0,FALSE,FALSE,"-73.92497404","40.69240461"
"25","regrann from @shoutmeow1  -  PLEASE TEXT ME AT #2672887617 
TO SCHEDULE 
#TODAY #NOVEMBER #2015
#VOTE… https://t.co/FcNBNgpVEj",FALSE,0,NA,2015-11-04 00:13:02,FALSE,NA,"661697625457074176",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thenailandsexxy",0,FALSE,FALSE,"-75.22159655","39.92091705"
"26","regrann from @shoutmeow1  -  PLEASE TEXT ME AT #2672887617 
TO SCHEDULE 
#TODAY #NOVEMBER #2015
#VOTE… https://t.co/qLrhUyzq9e",FALSE,0,NA,2015-11-04 00:12:32,FALSE,NA,"661697500085133312",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thenailandsexxy",0,FALSE,FALSE,"-75.22159655","39.92091705"
"27","#vote #drinklocal - Drinking a Snow Hole by @stonycreekbeer at @cyberdyne  — https://t.co/VlgK0xxkzQ #photo",FALSE,1,NA,2015-11-03 23:58:50,FALSE,NA,"661694054237904897",NA,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>","cyberdyne",0,FALSE,FALSE,"-72.8312","41.2741"
"28","#vote (@ Stephen A. Douglas High School in Philadelphia, PA) https://t.co/mYZ4fOOrUc",FALSE,0,NA,2015-11-03 23:39:18,FALSE,NA,"661689138865963008",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","zachthornbury",0,FALSE,FALSE,"-75.11712457","39.97660919"
"29","I voted today! Did you? #vote #electionday #picklesthedog #dogsofinstagram #dogstagram @ South… https://t.co/tnxjpveVBV",FALSE,0,NA,2015-11-03 23:35:01,FALSE,NA,"661688058169921537",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheresaAltieri",0,FALSE,FALSE,"-75.1753","39.9231"
"30","RT @mark_alban: Getting ready to cast my #vote #yourvotecounts  There's still time if you haven't already voted! @… https://t.co/lIMIPg17SZ",FALSE,0,NA,2015-11-03 23:30:41,FALSE,NA,"661686968233930752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","typestruth",1,TRUE,FALSE,NA,NA
"31","Getting ready to cast my #vote #yourvotecounts  There's still time if you haven't already voted! @… https://t.co/lIMIPg17SZ",FALSE,2,NA,2015-11-03 23:30:22,FALSE,NA,"661686887669723140",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mark_alban",1,FALSE,FALSE,"-74.271019","40.7300491"
"32","Did you #vote ??? @ John B Kelly School https://t.co/kLftWcvY6U",FALSE,0,NA,2015-11-03 23:27:39,FALSE,NA,"661686205310898176",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Shyy_Ronnie",0,FALSE,FALSE,"-75.17246301","40.02510384"
